openalex_id,doi,title,year,journal,source_type,work_type,cited_by_count,is_oa,abstract
https://openalex.org/W3155115631,10.3390/su13084417,Industrial Structure Optimization and Low-Carbon Transformation of Chinese Industry Based on the Forcing Mechanism of CO2 Emission Peak Target,2021,Sustainability,journal,article,24,TRUE,"The setting of a CO2 emission peak target (CEPT) will have a profound impact on Chinese industry. An objective assessment of this impact is of great significance, both for understanding/applying the forcing mechanism of CEPT, and for promoting the optimization of China’s industrial structure and the low-carbon transformation of Chinese industry at a lower cost. Based on analysis of the internal logic and operation of the forcing mechanism of CEPT, we employed the STIRPAT model. This enabled us to predict the peak path of China’s CO2 emissions, select the path values that would achieve the CEPT with the year 2030 as the constraint condition, construct a multi-objective and multi-constraint input/output optimization model, employ the genetic algorithm to solve the model, and explore the industrial structure optimization and low-carbon transformation of Chinese industry. The results showed that the setting of CEPT will have a significant suppression effect on high-carbon emission industries and a strong boosting effect on low-carbon emission industries. The intensity of the effect is positively correlated with the target intensity of the CO2 emissions peak. Under the effect of the forcing mechanism of CEPT, Chinese industry can realize a low-carbon transition and the industrial structure can realize optimization. The CEPT is in line with sustainable development goals, but the setting of CEPT may risk causing excessive shrinkage of basic industries—which should be prevented."
https://openalex.org/W3155489015,10.1080/23251042.2021.1913021,Environmental concern in a Wyoming coal town: contentious environmental problems in rural communities,2021,Environmental Sociology,journal,article,3,FALSE,"Understanding environmental concern in rural resource extraction communities is essential for identifying opportunities for locally relevant pro-environmental action and coalition-building. Interviews with miners and community members in a Wyoming coal community reveal strong stewardship values among other environmental concerns. Mine company discourse, miners’ labor activities, and local perspectives about environmentalists reinforce stewardship values and constrain the types of environmental concern that are deemed legitimate in the community. Attending to such processes of environmental concern formation can help the environmental movement expand its base and can assist resource extraction communities in maintaining environmental and economic stability."
https://openalex.org/W3155615762,10.3389/fpsyg.2021.623757,Resolving Conflicts Between People and Over Time in the Transformation Toward Sustainability: A Framework of Interdependent Conflicts,2021,Frontiers in Psychology,journal,article,22,TRUE,"Transformative and mutually beneficial solutions require decision-makers to reconcile present- and future interests (i.e., intrapersonal conflicts over time) and to align them with those of other decision-makers (i.e., interpersonal conflicts between people). Despite the natural co-occurrence of intrapersonal and interpersonal conflicts in the transformation toward sustainability, both types of conflicts have been studied predominantly in isolation. In this conceptual article, we breathe new life into the traditional dialog between individual decision-making and negotiation research and address critical psychological barriers to the transformation toward sustainability. In particular, we argue that research on intrapersonal and interpersonal conflicts should be tightly integrated to provide a richer understanding of the interplay between these conflicts. We propose a novel, unifying framework of interdependent conflicts that systematically structures this interplay, and we analyze how complex interdependencies between the social (i.e., conflict between decision-makers) and temporal (i.e., conflict within a decision-maker) dimensions pose fundamental psychological barriers to mutually beneficial solutions. Since challenges to conflict resolution in the transformation toward sustainability emerge not only between individual decision-makers but also frequently between groups of decision-makers, we scale the framework up to the level of social groups and thereby provide an interdependent-conflicts perspective on the interplay between intra- and intergenerational conflicts. Overall, we propose simple, testable propositions, identify intervention approaches, and apply them to transition management. By analyzing the challenges faced by negotiating parties during interdependent conflicts and highlighting potential intervention approaches, we contribute to the transformation toward sustainability. Finally, we discuss implications of the framework and point to avenues for future research."
https://openalex.org/W3155776265,10.34172/ijhpm.2021.20,"From the Cancer Stage of Capitalism to the Political Principle of the Common: The Social Immune Response of ""Food as Commons""",2021,International Journal of Health Policy and Management,journal,article,10,TRUE,"As currently framed, the Food as Commons proposal lacks coherence, rigour and a viable strategy to move beyond the current crisis. Its transformative potential can be strengthened through a more explicitly political grounding based on appeals to and support of anti- and post-capitalist movements and initiatives."
https://openalex.org/W3156012754,10.1111/joes.12611,Artificial Intelligence and Big Data in Sustainable Entrepreneurship,2024,Journal of Economic Surveys,journal,article,89,TRUE,"Abstract There is an urgent need to transition our economy, society, and culture towards systems and actions that facilitate ecological sustainability. Such radical change requires equally radical transformation of approaches to decision making and resource use. Sustainable entrepreneurship (SE) is often presented as the answer to meeting the triple‐bottom‐line challenges that businesses face; however, there are very real limits to what it can achieve. SE is in the early stages of adopting tools at the technological frontier that offer empirical guidance at every point of an entrepreneurial decision‐making process. Big Data (BD) advances the potential for artificial intelligence (AI) to inform decision making, while also charting pathways to achieve desired outcomes. So far, the interactions between AI, BD, and SE have been generally under‐studied. In this primarily conceptual paper, we address the lack of work consolidating and synthesizing these literatures. We suggest that AI and BD readily contribute to further sustainable development of the weak form, but that it also holds great promise for achieving the strong sustainability ideal. We offer two propositions regarding how the integration of AI and BD can inform/support SE. We conclude by mapping out potential avenues for future research."
https://openalex.org/W3156133767,10.3390/su13084377,Systematic Review of Life Cycle Assessment and Life Cycle Cost Analysis for Pavement and a Case Study,2021,Sustainability,journal,article,83,TRUE,"Development of the pavement network systems, which is inevitable due to the rapid economic growth, has increasingly become a topic of significant concern because of the severe environmental impacts of road expansion. For achieving the sustainable development goals (SDGs), the policies and actions towards the pavements’ life cycle assessment (LCA) and life cycle cost analysis (LCCA) must be carefully assessed. Consequently, the purpose of this review is to present an overview of LCA and LCCA used in pavement engineering and management. Through the quality control of PRISMA, fifty-five most relevant documents were extracted for a thorough investigation. The state of the art review reveals that a limited number of the papers considered environmental impacts of the pavements. Consequently, to assess the environmental impact cost, a conceptual framework was developed to better consider the LCA and LCCA on various aspects of the pavement projects including the sustainability aspects. Besides, a case study was given to validate the literature review towards proposing a novel framework for the incorporation of environmental impact cost."
https://openalex.org/W3156432632,10.1007/s11191-021-00193-3,Epistemic and Political Confrontations Around the Public Policies to Fight COVID-19 Pandemic,2021,Science & Education,journal,article,40,TRUE,
https://openalex.org/W3156725840,10.5751/es-12200-260202,Participatory assessment of sustainability and resilience of three specialized farming systems,2021,Ecology and Society,journal,article,51,TRUE,"Paas, W., I. Coopmans, S. Severini, M. K. Van Ittersum, M. P. M. Meuwissen, and P. Reidsma. 2021. Participatory assessment of sustainability and resilience of three specialized farming systems. Ecology and Society 26(2):2. https://doi.org/10.5751/ES-12200-260202"
https://openalex.org/W3156795555,10.5553/tijrj.000063,A future agenda for environmental restorative justice?,2021,The International Journal of Restorative Justice,journal,article,70,TRUE,"A future agenda for environmental restorative justice? The challenges of developing meaningful environmental regulation to protect communities and the environment have never been greater. Environmental regulators are regularly criticised for failing to act hard and consistently, in turn leading to demands for harsher punishments and more rigorous enforcement. Whilst acknowledging the need for strong enforcement to address wantonly destructive practices threatening communities and ecosystems, we argue that restorative approaches have an important role. This article explores a future agenda for environmental restorative justice through (1) situating it within existing scholarly and practice-based environmental regulation traditions; (2) identifying key elements and (3) raising particular theoretical and practical challenges. Overall, our vision for environmental restorative justice is that its practices can permeate the entire regulatory spectrum, going far beyond restorative justice conferences within enforcement proceedings. We see it as a shared and inclusive vision that seeks to integrate, hybridise and build broader ownership for environmental restorative justice throughout existing regulatory practices and institutions, rather than creating parallel structures or paradigms."
https://openalex.org/W3157072599,10.1016/j.retrec.2021.101074,Complete decomposition analysis of CO2 emissions intensity in the transport sector in Europe,2021,Research in Transportation Economics,journal,article,64,FALSE,
https://openalex.org/W3157158669,10.17645/pag.v9i2.3853,Climate Politics in Green Deals: Exposing the Political Frontiers of the European Green Deal,2021,Politics and Governance,journal,article,72,TRUE,"This article investigates the political attempts to frame European climate politics and provides a critical discourse analysis of the European Green Deal. A rapid transition towards low-carbon development across the world has been contested by discourses aiming to acknowledge the inseparability of social and ecological issues. These discussions are fairly new in the European context and in 2019, the European Commission presented its Communication on the European Green Deal—the European Union’s legislative roadmap to carbon neutrality by 2050. Empirical evidence for this article is derived from process tracing and policy analysis of the European Commission’s documents on the European Green Deal in relation to existing Green New Deals. Drawing from a neo-Gramscian perspective we argue that the European Green Deal is an attempt to extend the neoliberal hegemonic formation within European climate politics. This results in the foreclosure of democratic channels for articulating climate politics according to dissenting discourses, thereby avoiding the political contestation inherent to climate politics."
https://openalex.org/W3157915774,10.1080/13676261.2021.1923677,Towards climate justice? Young climate activists in Finland on fairness and moderation,2021,Journal of Youth Studies,journal,article,33,FALSE,"The youth climate movement is known for its demands that political leaders listen to the views of scientists. Behind this argumentation, however, are multiple values, ideals, and statements for how societies should change in order to become more just and avoid the worst of the climate crisis. This article analyses how young climate activists in Finland understand climate justice, how they regard the current society as socio-ecologically unjust, and how, in their views, these injustices should be addressed. The analysis is based on ethnographic fieldwork and interviews (n = 18) conducted during 2020. A theory of justice by John Rawls is applied as a theoretical framework. The results reveal that the status quo is regarded as unjust by climate activists in various dimensions: individual, socio-economic, intergenerational, global, and ecological. However, it was also found that a shared interpretation of climate justice is hard to reach, resulting in a pluralism of views on how the climate crisis should be tackled in a socio-ecologically sound manner. Common ground is found in moderation, which interconnects values and practices and points toward a ‘fairer’ society. Moderation and ‘slowing down’ are a point of departure for societal change."
https://openalex.org/W3158028766,10.14488/bjopm.2021.030,Systematic literature review: opportunities and trends to the post-outbreak period of COVID-19,2021,Brazilian Journal of Operations & Production Management,journal,article,12,TRUE,"Goal: The aim of this study is to conduct a systematic literature review to identify opportunities to minimize Covid-19 impacts on businesses.&#x0D; Design / Methodology / Approach: The methodology used corresponds to a literature systematic review, covering bibliometric and content analysis. For this purpose, the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) was employed in the literature search. In total, 98 papers were selected to compose the bibliometric analysis, of which 14 are within the scope of the investigation (content analysis).&#x0D; Results: Bibliometric results present a grouping of keywords, authors' co-citation network, geographic distribution of publications and main journals. In the content analysis, trends for post-pandemic economy are pointed out, unveiling guidelines and opportunities to ensure the resilience of business proposals.&#x0D; Limitations of the investigation: The conclusions present limitations inherent to literature review papers, where filters are used to limit the search. In this work, the research was restricted to articles, published between 2015 and 2020 and written in English.&#x0D; Practical implications: This article proposes perspectives to react in a resilient way in the post-Pandemic period of Covid-19, in order to guarantee the permanence and competitiveness of the companies in the market.&#x0D; Originality / Value: Product-Service Systems and Circular Economy were found to be related to the trends and opportunities identified for the short-future economy."
https://openalex.org/W3158273190,10.1177/14624745211011526,"Trashing Appalachia: Coal, prisons and whiteness in a region of refuse",2021,Punishment & Society,journal,article,19,FALSE,"While prisons are often seen as locally undesirable land uses (LULUs), nuance and historical analysis is needed to understand why this is not the case for all places, as well as why many of these “sites of acceptance” are layered upon legacies of resource extraction and environmental degradation. Central Appalachia has seen a shift from coalfields to prisonfields in the past three decades as policymakers turn to the incarceration industry to stem unemployment and depopulation as coal mining declines. Using the conceptual lens of trash, I contend that the literal trashing of the ecosystems of this region has been fostered by the metaphorical representation of Appalachians as “white trash.” In turn, the space is now viewed as a logical location for the deposition of “societal castoffs” in the form of prisoners."
https://openalex.org/W3158357160,10.17645/pag.v9i2.3739,"Crisis Capitalism and Climate Finance: The Framing, Monetizing, and Orchestration of Resilience-Amidst-Crisis",2021,Politics and Governance,journal,article,30,TRUE,"Throughout the development sector there has been a pronounced call for new funding mechanisms to address the climate crisis, and much of this is focused on attracting private sources of capital to fund ‘bankable’ projects in climate-vulnerable cities throughout the world. Enacted amidst a 21st century landscape of interlocking financial, epidemiological, and ecological crises, this call features an urgent narrative of ‘resilience-amidst-crisis’ that promotes large-scale, profitable investments as a form of green growth through debt-financing. The political orchestration and administration of new funding mechanisms (particularly green bonds and sustainable bonds) requires a new form of climate governance focused on the channeling of enormous sums of private capital through an assemblage of intermediaries toward profitable climate projects. This article interrogates this trend in climate finance, revealing that the framing, monetization, and orchestration of climate projects is dependent on a narrative of crisis capitalism deeply rooted in a colonial mindset of exploitation and profit. A key aim of this article is to deconstruct the contemporary dominance of crisis-oriented development and suggest the goal of decolonizing and democratizing the climate finance system."
https://openalex.org/W3158628160,10.1002/bse.2790,"The growth paradox, sustainable development, and business strategy",2021,Business Strategy and the Environment,journal,article,120,TRUE,"Abstract Economic growth is a two‐edged sword. Expanding economies and industries create wealth and employment, but global economic expansion is having unprecedented deleterious impacts on vital planetary systems. Despite this, the core strategic goal of all economies and many businesses continues to be the pursuit of ongoing economic growth. To resolve this paradox, a reconceptualization of firm‐level growth is presented. I describe and discuss the organizational characteristics of the growth paradox and follow this with a metatheoretical review of economic, organizational, and ecological perspectives on growth. From this review, a typology of firm‐level strategy is developed that radically reconceptualizes business growth as developmental activity primarily concerned with social–ecological flourishing. The features of this typology and its implications for business strategy are discussed according to three principles that emerged from the analysis: multidexterity, resilience thinking for design, and inclusive balance (embeddedness). Together, these strategy principles form the prerequisite management competencies needed for the development, implementation, and evaluation of sustainable business strategies. Transformative firm‐level responses to the growth paradox are needed if sustaining forms of organizational growth are to be achieved and this paper presents a novel integrative framework for informing those strategies."
https://openalex.org/W3158938486,10.1016/j.rset.2021.100001,Embedding justice in the 1.5°C transition: A transdisciplinary research agenda,2021,Renewable and Sustainable Energy Transition,journal,article,23,TRUE,
https://openalex.org/W3159030236,10.1177/0961463x211012507,After supersynchronisation: How media synchronise the social,2021,Time & Society,journal,article,40,TRUE,"The multiple nature of time has by now been well established across a wide range of scholarly traditions in the humanities and social sciences. The article takes that insight as a starting point, in order to discuss the tools, work, sites and contestations involved in common temporal frameworks and structures that cross and join together time’s multiplicities. We thus articulate and discuss key components of synchronisation, a concept with significant potential for understanding common temporalities and social orders. Our emphasis is particularly on media, their technological and representational affordances for synchronisation. The article’s approach to social and mediated times presents an alternative to Hartmut Rosa and François Hartog’s influential theories about the temporal configuration of the present historical moment. Their understanding of the present tends more towards unity and uniformity, particularly by means of chronology. We follow Luhmann in arguing that ‘there is no supersynchronization’ producing such privileged, unitary temporal orders. We propose pursuing an understanding of both present and past through investigations of synchronisation itself, which always exists in plural, always involves different synchronisations in competition with each other, is subject to social and historical contingencies. The article combines theoretical and conceptual arguments with historical and contemporary cases. We investigate the synchronisation of national collectives by means of broadcast media, of individuals in everyday life by means of social media, and the recalibration of various contemporary media to a global scale in order to tackle the issue of climate change. These cases move from past and relatively comprehensive forms of synchronisation, via more localised forms today, to highly uncertain and heterogeneous ones in the future."
https://openalex.org/W3159046368,10.1016/j.jrurstud.2021.04.002,The promised land? Exploring the future visions and narrative silences of cellular agriculture in news and industry media,2021,Journal of Rural Studies,journal,article,70,TRUE,"Cellular food technologies aim to decouple animal protein production from animal bodies and address the negative environmental, ethical, and human health implications of animal agriculture through its substitution. This marks a major rupture with previous expectations for agricultural biotechnology. If technically and commercially successful cellular agriculture could have far reaching effects that have yet to be the subject of concerted public or political discussion. These include, fundamentally altering human-nature relations, disrupting existing food systems, patterns of land use, rural economies, drivers of environmental change and biodiversity in terrestrial and aquatic ecosystems. In this paper we explore the environmental and rural visions of cellular agriculture in mainstream news and industry media, their contestation and the narrative silences. These silences represent the under- and un-explored questions, contingencies, and eventualities of envisioned developments. Our analysis highlights how anticipated efficiency gains are central to the realisation of several interlinked but separate positive environmental visions. Notably, that cellular agriculture will be able to replace conventional agriculture and feed the future whilst reducing environmental burdens and land use pressures. However, these visions leave many potential consequences unaddressed. We therefore explore these narrative silences. In doing so we explore the creative and destructive potential of these technologies with a specific emphasis on their environmental, rural, and spatial implications. In conclusion, we identify and anticipate environmental and rural policy implications stemming from these technologies that require further consideration, public and political discussion."
https://openalex.org/W3159228194,10.1093/oso/9780198864929.003.0001,Technology and Sustainability,2021,,,book-chapter,3,FALSE,"Abstract This chapter presents common ways to perceive technology and technological development in relation to sustainability. These are (1) technological optimism, (2) technological pessimism, (3) technological neutralism, and (4) technological holism. In addition, four contemporary fallacies surrounding technology are presented: (1) technological development reduces environmental impacts (the decoupling fallacy); (2) technological development benefits everyone (the equity fallacy); (3) technological development is outside human control (the autonomy fallacy); and (4) technological development can be rationalized entirely (the intellect fallacy). The chapter argues that technology is a historically and contextually diverse phenomenon—there certainly are technologies, which can serve sustainability, but to understand what these are and what their use entails, any one-dimensional and/or linear view has to be abandoned."
https://openalex.org/W3159254601,10.1016/j.enpol.2021.112322,"Impacts of COVID-19 pandemic on the global energy system and the shift progress to renewable energy: Opportunities, challenges, and policy implications",2021,Energy Policy,journal,article,453,TRUE,
https://openalex.org/W3159275532,10.1088/1748-9326/abfb2f,The energy and carbon inequality corridor for a 1.5 °C compatible and just Europe,2021,Environmental Research Letters,journal,article,36,TRUE,"Abstract The call for a decent life for all within planetary limits poses a dual challenge: provide all people with the essential resources needed to live well and, collectively, not exceed the source and sink capacity of the biosphere to sustain human societies. We examine the corridor of possible distributions of household energy and carbon footprints that satisfy both minimum energy use for a decent life and available energy supply compatible with the 1.5 °C target in 2050. We estimated household energy and carbon footprints for expenditure deciles for 28 European countries in 2015 by combining data from national household budget surveys with the environmentally-extended multi-regional input–output model EXIOBASE. We found a top-to-bottom decile ratio (90:10) of 7.2 for expenditure, 3.1 for net energy and 2.6 for carbon. The lower inequality of energy and carbon footprints is largely attributable to inefficient energy and heating technologies in the lower deciles (mostly Eastern Europe). Adopting best technology across Europe would save 11 EJ of net energy annually, but increase environmental footprint inequality. With such inequality, both targets can only be met through the use of CCS, large efficiency improvements, and an extremely low minimum final energy use of 28 GJ per adult equivalent. Assuming a more realistic minimum energy use of about 55 GJ ae −1 and no CCS deployment, the 1.5 °C target can only be achieved at near full equality. We conclude that achieving both stated goals is an immense and widely underestimated challenge, the successful management of which requires far greater room for maneuver in monetary and fiscal terms than is reflected in the current European political discourse."
https://openalex.org/W3159326540,10.1057/s41267-021-00445-y,Implementing the United Nations’ Sustainable Development Goals in international business,2021,Journal of International Business Studies,journal,article,51,TRUE,
https://openalex.org/W3159729536,10.3389/fpos.2021.641609,Letting Teach: Gen Z as Socio-Political Educators in an Overheated World,2021,Frontiers in Political Science,journal,article,31,TRUE,"In this article, the author begins by grasping the present crisis through the social anthropological description of overheating . She then locates “Generation Z (Gen Z)” as a generation born into an overheated era and distinguishes their socio-political struggle for intergenerational climate justice from preceding generations. Following that, the author presents an analysis of the oppressive adultist dimensions of the challenges confronted by Gen Z activists like Greta Thunberg. She does so by engaging with examples from the German context. The objective of the discussion on adultism faced by Gen Z activists consequently establishes that young activists demonstrate relentless courage and hence their contribution deserves a legitimate place in rethinking socio-political “education.” Her reading reveals that young activists are simultaneously resisting adult opposition and contributing to educating older generations about the intergenerational dimensions of the climate crisis. Therefrom, the author proposes that one may re-think the matter at hand from a childist standpoint which implies a re-cognition of pupils' agency within education i.e., intergenerational relating, as something that adults can also learn from. She suggests that an integral dimension of reflexivity in further developing childist educational theory and praxis, entails a conscious commitment to letting children and youth teach adult educators too."
https://openalex.org/W3159774868,10.1002/pan3.10212,Leveraging Nature‐based Solutions for transformation: Reconnecting people and nature,2021,People and Nature,journal,article,115,TRUE,"Abstract Nature‐based Solutions (NbS) have rapidly been gaining traction across the research, policy and practice spheres, advocated as transformative actions to jointly address biodiversity loss and climate change. However, there are multiple, alternative ways to conceptualize NbS across those three spheres. To inform the NbS discourses in research, policy and practice, we critically reflect on the prevailing framing of NbS. Although the concept links environmental health to human well‐being, we argue that its current dominant framing reinforces a dichotomy between people and nature by highlighting one, external nature working for the benefit of society. For the NbS concept to support transformation, we believe it must embody a reframing of human–nature relationships towards regenerative relationships between humans and nature. To support the transformative aspirations of NbS, we propose a novel core framing of NbS making explicit the co‐dependence of people and nature, which underpins human well‐being and environmental health. We highlight how such a framing can support a transformation through influencing beliefs and normative values, and second, through the communication and application of the NbS concept in research, policy and practice. We then elaborate on how such a framing is key to support inclusivity and collaboration between diverse research perspectives, policy objectives across scales and implementation practices to deliver just and successful NbS. A free Plain Language Summary can be found within the Supporting Information of this article."
https://openalex.org/W3159812008,10.1016/j.chb.2021.106854,Blockchain technologies to address smart city and society challenges,2021,Computers in Human Behavior,journal,article,111,TRUE,
https://openalex.org/W3159899751,10.3390/earth2020019,Neoliberalism and the Environment: Are We Aware of Appropriate Action to Save the Planet and Do We Think We Are Doing Enough?,2021,Earth,journal,article,11,TRUE,"We currently face several interlinked environmental crises, including climate change, habitat destruction and biodiversity loss. However, many governments seem unwilling to take strong and immediate action to address these threats, preferring to promote neoliberal approaches to allow consumers and the general public to make environmentally friendly choices. This is despite neoliberal approaches being much less likely to be successful than government leadership, taxation, subsidies, and legislation in addressing environmental issues. In this study, we examine public perception of environmental threats and solutions to these threats in a survey mainly completed in the UK. Climate change is seen as the biggest issue, likely due to recent activist campaigns and subsequent media attention on the issue. Neoliberal attitudes, such as green consumer choices to environmental concerns, do still dominate in a series of possible presented solutions, and they score more highly than lifestyle changes, such as changing diet. However, when questioned specifically about plastic pollution, government intervention to ban all unnecessary plastic scored very strongly, indicating a shift from a consumer-driven response. Furthermore, most participants think they are at best only partly “doing their bit” to protect the environment. The results demonstrate that the public is aware that not enough is happening to protect the environment and provide evidence that there is willingness for stronger government intervention to address environmental issues; however, there is potential resistance to major lifestyle changes."
https://openalex.org/W3159929271,10.3390/en14092558,"A Mathematical Description of Selected Energy Transition Scenarios in the 21st Century, Intended to Realize the Main Goals of the Paris Climate Agreement",2021,Energies,journal,article,31,TRUE,"On 4 November 2016, the historic Paris Climate Agreement of the United Nations entered into force, requiring signatory countries to maintain global warming at the level of 1.5–2 °C. According to the calculations of the Intergovernmental Panel on Climate Change (IPCC), to achieve this goal, a 2/3 reduction in greenhouse gas energy emissions into the atmosphere compared with gaseous energy-related emissions in 2019 (33.3 Gt) by about 2050 (1.5 °C) or by 2070 (2 °C) is required. According to the International Renewable Energy Agency (IRENA), this is only possible with the implementation of a great energy transition from the use of currently dominant fossil hydrocarbon fuels—coal, oil, and natural gas—to the predominant use of renewable energy sources (RES) by 2040–2050, when the share of renewable energy in the total energy balance will reach 40% and above. In this work, mathematical description of an upcoming energy transition has been carried out, including long-term scenario writing of the world’s demographic dynamics and global energy demand, calculation of the dynamics of industrial CO2 emissions and CO2 accumulation in the Earth’s atmosphere, as well as the corresponding changes in the average global temperature of the Earth’s surface in the 21st century. A mathematical description of the impact of energy consumption on climate change was carried out taking into account long-term trends in the dynamics of energy consumption. Using the performed mathematically-oriented scenario writing, it is suggested that a great energy transition with the achievement of the goals of the Paris Agreement is possible only by 2060. Renewable energy could sufficiently displace and replace hydrocarbon fuels to achieve climate safety without compromising economic development. As a result, humanity will receive an environmentally friendly decentralized distributed energy system, connected by «smart» grids, controlled by intelligent digital technologies."
https://openalex.org/W3159966055,10.1177/0308518x211006718,Capitalist crisis in the “age of global value chains”,2021,Environment and Planning A Economy and Space,journal,article,60,TRUE,"In this article, we analyze the strategies, surprises, and sidesteps in the World Bank’s 2020 World Development Report, Trading for Development in the Age of Global Value Chains . Strategically, the Report promotes an expansion of neoliberal globalization couched in the language of global value chains. Curiously detached from the broader academic literature on global value chains in international trade, it promotes a sequentialist vision of global value chain upgrading that evokes the stagism of classic modernization theory. The authors sidestep important issues, such as China's pivotal role in the landscape of global trade, and are largely silent on others, including climate change. Significantly and somewhat surprisingly, given the general endorsement of global value chain integration, the Report acknowledges negative distributional trends associated with the rise of global value chains, including the excessive benefits reaped by “superstar firms” and the now well-documented decline in labor's income share. These observations are not reflected in the document's policy section, however, where the World Development Report largely recapitulates familiar prescriptions, with the threat of nationalist populism and rising protectionism providing a new bottle for this old wine. Drawing on a range of literature including United Nations Conference on Trade and Development's 2018 Trade and Development Report, we highlight not only the limits of the Bank's adherence to an increasingly embattled orthodoxy, but also the necessary starting points for a more useful discussion of the merits, limits, and future of global value chains."
https://openalex.org/W3159974855,10.1111/conl.12805,Enabling transformative economic change in the post‐2020 biodiversity agenda,2021,Conservation Letters,journal,article,48,TRUE,"Abstract The COVID‐19 pandemic, its impact on the global economy, and current delays in the negotiation of the post‐2020 global biodiversity agenda of the Convention on Biological Diversity heighten the urgency to build back better for biodiversity, sustainability, and well‐being. In 2019, the Intergovernmental Science‐Policy Platform on Biodiversity and Ecosystem Services (IPBES) concluded that addressing biodiversity loss requires a transformative change of the global economic system. Drawing on the IPBES findings, this policy perspective discusses actions in four priority areas to inform the post‐2020 agenda: (1) Increasing funding for conservation; (2) redirecting incentives for sustainability; (3) creating an enabling regulatory environment; and (4) reforming metrics to assess biodiversity impacts and progress toward sustainable and just goals. As the COVID‐19 pandemic has made clear, and the negotiations for the post‐2020 agenda have emphasized, governments are indispensable in guiding economic systems and must take an active role in transformations, along with businesses and civil society. These key actors must work together to implement actions that combine short‐term impacts with structural change to shift economic systems away from a fixation with growth toward human and ecological well‐being. The four priority areas discussed here provide opportunities for the post‐2020 agenda to do so."
https://openalex.org/W3160017585,10.3389/fenrg.2021.663769,"Exploring Limited Capacity in the Grid: Actors, Problems, and Solutions",2021,Frontiers in Energy Research,journal,article,24,TRUE,"An extensive and reliable electricity grid is essential for all the sectors of society. In parts of Sweden, the electricity grid has been suffering from a lack of capacity. This is something affecting all the sectors and all the people in these regions. The capacity problems have, however, so far, mainly been analyzed from a technical system perspective, focusing on incumbent actors, whereas other actors have been less researched. This article aims to fill this gap and include a variety of perceptions of Swedish actors’ on the lack of electricity grid capacity. It is, however, a challenge to capture the views of others than the professionals working in the area because the electricity grid is not something people, in general, reflect upon. The article takes an explorative approach to the subject by analyzing the problems and the solutions raised in four arenas: the regulative, the media, the technocratic, and the user. It also focuses on the city of Malmö in Sweden and two projects where the lack of grid capacity has been discussed. Sweden’s lack of capacity concerns that, although electricity is available, the energy grid cannot transmit the required amount of electricity to all parts of the country. The article concludes that the electricity grid has been developed within a technocratic frame, with a few professionals dominating the agenda, which has led to convergence of perspectives and narrowing options. In the regulative arena, which often decides what issues are prioritized and in the end implemented, there is a focus on investment in transformers and lines rather than demand-side solutions and user flexibility. Technological and economical values are dominating all arenas, and other values, such as user engagement and ownership, are marginalized."
https://openalex.org/W3160204869,10.1016/j.envsci.2021.05.001,"Food, energy or biomaterials? Policy coherence across agro-food and bioeconomy policy domains in the EU",2021,Environmental Science & Policy,journal,article,57,TRUE,"The European Union (EU) envisions a shift towards a bioeconomy to address challenges such as reducing dependence on non-renewable resources, managing natural resources sustainably and food security. As a result, biomass will become an increasingly important resource in the bioeconomy. This will require careful and sustainable management especially because biomass comes from a wide variety of economic sectors and is governed by different policies. The bioeconomy will, therefore, require coherence between many different policy domains. However, little is known how policy goals in these domains interact and how these interactions may play out in different contexts. Hence, this study aims to assess coherence between bioeconomy and agro-food policies by assessing the interactions between bioeconomy and agro-food goals (i.e. trade-offs, synergies) as well as revealing knowledge gaps. Utilising qualitative content analysis, a survey and focus groups, we find that bioeconomy policy goals and agro-food policy goals are largely considered to be consistent, when considering coherence scores only, and that synergies outweigh trade-offs, both in quantity and in strength. However, all bioeconomy policy domains show some trade-offs with agro-food policy. We furthermore find disagreement (i.e. range of scores) and uncertainty in scientific knowledge-base, particularly concerning waste and bio-based industry. Disagreement surrounds the feasibility of some policy goals, such as decoupling economic growth from the environment. We conclude that a shift towards a bioeconomy will have to acknowledge the interactions between different policy goals across the different sectors and avoid ‘silo-thinking’. This can be achieved through addressing vagueness in policies and allowing integrated policies to embrace uncertainty."
https://openalex.org/W3160286356,10.3390/w13101387,The Influence of Hydropower and Coal Consumption on Greenhouse Gas Emissions: A Comparison between China and India,2021,Water,journal,article,104,TRUE,"This study mainly aims to investigate carbon status according to the Pollution Haven Hypothesis (PHH) in developing countries such as India and China based on annual time series data from 1980 to 2016. The recently developed bootstrap autoregressive distributed lag procedure is applied to observe the long-run effect of FDI, hydropower, and coal-based fossil fuel consumption on three repressive measures of carbon emissions. The empirical results of the analysis show that hydropower and coal consumption lead to an upsurge in carbon emissions and the size of the carbon footprint in China. Similarly, Chinese FDI increases the carbon footprint. Moreover, Indian FDI and coal consumption accelerate carbon emissions while hydropower has no impact on environmental degradation. These results suggest that the PHH exists in China and India and that the validity of the PHH varies according to differing carbon indicators. Based on the empirical results, effective policy practices can be implemented by replacing coal and hydropower with more effective renewable energy sources and allowing foreign investors to pursue environmental concerns in the fight against environmental degradation."
