openalex_id,author_position,author_id,author_name,institution_id,institution_name,country_code
https://openalex.org/W2916627756,1,https://openalex.org/A5051588519,Thomas J. Poorten,https://openalex.org/I84218800,"University of California, Davis",US
https://openalex.org/W2916627756,2,https://openalex.org/A5005627978,Robert VanBuren,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,3,https://openalex.org/A5043827074,Michael A. Hardigan,https://openalex.org/I84218800,"University of California, Davis",US
https://openalex.org/W2916627756,4,https://openalex.org/A5017165196,Marivi Colle,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,5,https://openalex.org/A5008638916,Michael R. McKain,https://openalex.org/I17301866,University of Alabama,US
https://openalex.org/W2916627756,6,https://openalex.org/A5074604633,Ronald D. Smith,https://openalex.org/I16285277,William & Mary,US
https://openalex.org/W2916627756,6,https://openalex.org/A5074604633,Ronald D. Smith,https://openalex.org/I267592682,Williams (United States),US
https://openalex.org/W2916627756,7,https://openalex.org/A5000582009,Scott J. Teresi,https://openalex.org/I267592682,Williams (United States),US
https://openalex.org/W2916627756,7,https://openalex.org/A5000582009,Scott J. Teresi,https://openalex.org/I16285277,William & Mary,US
https://openalex.org/W2916627756,8,https://openalex.org/A5023701026,Andrew D. L. Nelson,https://openalex.org/I138006243,University of Arizona,US
https://openalex.org/W2916627756,9,https://openalex.org/A5000562062,Ching Man Wai,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,10,https://openalex.org/A5044958281,Elizabeth I. Alger,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,11,https://openalex.org/A5028493843,Kevin A. Bird,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,12,https://openalex.org/A5034618700,Alan Yocca,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,13,https://openalex.org/A5089439289,Nathan Pumplin,https://openalex.org/I84218800,"University of California, Davis",US
https://openalex.org/W2916627756,14,https://openalex.org/A5079036583,Shujun Ou,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,15,https://openalex.org/A5091025007,Gil Ben-Zvi,https://openalex.org/I104146711,Israel Institute for Biological Research,IL
https://openalex.org/W2916627756,16,https://openalex.org/A5051197037,Avital Brodt,https://openalex.org/I104146711,Israel Institute for Biological Research,IL
https://openalex.org/W2916627756,17,https://openalex.org/A5042850780,Kobi Baruch,https://openalex.org/I104146711,Israel Institute for Biological Research,IL
https://openalex.org/W2916627756,18,https://openalex.org/A5029762517,Thomas Swale,https://openalex.org/I4210153701,Dovetail Genomics (United States),US
https://openalex.org/W2916627756,19,https://openalex.org/A5054488674,Lily Shiue,https://openalex.org/I4210153701,Dovetail Genomics (United States),US
https://openalex.org/W2916627756,20,https://openalex.org/A5058864649,Charlotte B. Acharya,https://openalex.org/I84218800,"University of California, Davis",US
https://openalex.org/W2916627756,21,https://openalex.org/A5000391637,Glenn S. Cole,https://openalex.org/I84218800,"University of California, Davis",US
https://openalex.org/W2916627756,22,https://openalex.org/A5034391850,Jeffrey P. Mower,https://openalex.org/I114395901,University of Nebraska–Lincoln,US
https://openalex.org/W2916627756,23,https://openalex.org/A5050899822,Kevin L. Childs,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,24,https://openalex.org/A5064063239,Ning Jiang,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2916627756,25,https://openalex.org/A5017848789,Eric Lyons,https://openalex.org/I138006243,University of Arizona,US
https://openalex.org/W2916627756,26,https://openalex.org/A5044050422,Michael Freeling,https://openalex.org/I95457486,"University of California, Berkeley",US
https://openalex.org/W2916627756,27,https://openalex.org/A5073111783,Joshua R. Puzey,https://openalex.org/I16285277,William & Mary,US
https://openalex.org/W2916627756,27,https://openalex.org/A5073111783,Joshua R. Puzey,https://openalex.org/I267592682,Williams (United States),US
https://openalex.org/W2916627756,28,https://openalex.org/A5063672576,Steven J. Knapp,https://openalex.org/I84218800,"University of California, Davis",US
https://openalex.org/W2917263165,0,https://openalex.org/A5028844857,Gabriela Alonso-Yañez,https://openalex.org/I168635309,University of Calgary,CA
https://openalex.org/W2917263165,1,https://openalex.org/A5060881041,Kurt Thumlert,https://openalex.org/I192455969,York University,CA
https://openalex.org/W2917263165,2,https://openalex.org/A5078749183,Suzanne de Castell,https://openalex.org/I39470171,University of Ontario Institute of Technology,CA
https://openalex.org/W2917263165,3,https://openalex.org/A5037979869,Jennifer Jenson,https://openalex.org/I192455969,York University,CA
https://openalex.org/W2917355729,0,https://openalex.org/A5060468730,Erskin Blunck,https://openalex.org/I3129846546,Nürtingen-Geislingen University of Applied Science,DE
https://openalex.org/W2917355729,1,https://openalex.org/A5077399294,Hedwig Werthmann,https://openalex.org/I3129846546,Nürtingen-Geislingen University of Applied Science,DE
https://openalex.org/W2917406875,0,https://openalex.org/A5024330611,Pamela Pietrucci,https://openalex.org/I4210115363,University of the Humanities,MN
https://openalex.org/W2917406875,1,https://openalex.org/A5047842511,Leah Ceccarelli,,,
https://openalex.org/W2919224033,0,https://openalex.org/A5034085605,Linjun Xie,https://openalex.org/I13591777,University of Nottingham Ningbo China,CN
https://openalex.org/W2919224033,1,https://openalex.org/A5072222389,Andrew Flynn,https://openalex.org/I79510175,Cardiff University,GB
https://openalex.org/W2919224033,2,https://openalex.org/A5045765599,May Tan‐Mullins,https://openalex.org/I13591777,University of Nottingham Ningbo China,CN
https://openalex.org/W2919224033,3,https://openalex.org/A5002699624,Ali Cheshmehzangi,https://openalex.org/I13591777,University of Nottingham Ningbo China,CN
https://openalex.org/W2920138469,0,https://openalex.org/A5034039087,Stephen R. Carpenter,https://openalex.org/I135310074,University of Wisconsin–Madison,US
https://openalex.org/W2920138469,1,https://openalex.org/A5037095112,Carl Folke,https://openalex.org/I161593684,Stockholm University,SE
https://openalex.org/W2920138469,1,https://openalex.org/A5037095112,Carl Folke,https://openalex.org/I1341284090,Royal Swedish Academy of Sciences,SE
https://openalex.org/W2920138469,1,https://openalex.org/A5037095112,Carl Folke,https://openalex.org/I138595864,Stockholm Resilience Centre,SE
https://openalex.org/W2920138469,2,https://openalex.org/A5045054843,Marten Scheffer,https://openalex.org/I913481162,Wageningen University & Research,NL
https://openalex.org/W2920138469,3,https://openalex.org/A5076070853,Frances Westley,https://openalex.org/I151746483,University of Waterloo,CA
https://openalex.org/W2920584678,0,https://openalex.org/A5034350518,Ryan P. Thombs,https://openalex.org/I103531236,Boston College,US
https://openalex.org/W2920820166,0,https://openalex.org/A5063990580,Stacie Rohrbach,https://openalex.org/I74973139,Carnegie Mellon University,US
https://openalex.org/W2920820166,1,https://openalex.org/A5047814038,Molly Steenson,https://openalex.org/I74973139,Carnegie Mellon University,US
https://openalex.org/W2920906396,0,https://openalex.org/A5007469797,Frank Adloff,https://openalex.org/I159176309,Universität Hamburg,DE
https://openalex.org/W2920906396,1,https://openalex.org/A5042672078,Sighard Neckel,https://openalex.org/I159176309,Universität Hamburg,DE
https://openalex.org/W2920978155,0,https://openalex.org/A5078478678,Thomas Taro Lennerfors,https://openalex.org/I123387679,Uppsala University,SE
https://openalex.org/W2921101491,0,https://openalex.org/A5078335693,Carla Facchini,,,
https://openalex.org/W2921101491,1,https://openalex.org/A5076942547,Magalì Fia,,,
https://openalex.org/W2921101491,2,https://openalex.org/A5058277432,L. Sacconi,,,
https://openalex.org/W2921109827,0,https://openalex.org/A5048656219,Gerald Kalt,https://openalex.org/I92869138,BOKU University,AT
https://openalex.org/W2921109827,1,https://openalex.org/A5033660448,Dominik Wiedenhofer,https://openalex.org/I92869138,BOKU University,AT
https://openalex.org/W2921109827,2,https://openalex.org/A5014612997,Christoph Görg,https://openalex.org/I92869138,BOKU University,AT
https://openalex.org/W2921109827,3,https://openalex.org/A5080948346,Helmut Haberl,https://openalex.org/I92869138,BOKU University,AT
https://openalex.org/W2921222095,0,https://openalex.org/A5006180907,Ian Christie,https://openalex.org/I28290843,University of Surrey,GB
https://openalex.org/W2921222095,1,https://openalex.org/A5043323352,Richard M. Gunton,https://openalex.org/I130828816,University of Leeds,GB
https://openalex.org/W2921222095,2,https://openalex.org/A5060633300,Adam P. Hejnowicz,https://openalex.org/I52099693,University of York,GB
https://openalex.org/W2921264663,0,https://openalex.org/A5081775710,Feng Wang,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2921264663,1,https://openalex.org/A5009133606,Mengnan Gao,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2921264663,2,https://openalex.org/A5002683403,Juan Liu,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2921264663,2,https://openalex.org/A5002683403,Juan Liu,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,US
https://openalex.org/W2921264663,3,https://openalex.org/A5022514044,Yuhui Qin,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2921264663,4,https://openalex.org/A5056273576,Ge Wang,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2921264663,5,https://openalex.org/A5102017365,Wenna Fan,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2921264663,6,https://openalex.org/A5017334828,Luxue Ji,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2921298739,0,https://openalex.org/A5034207285,Per Fors,https://openalex.org/I123387679,Uppsala University,SE
https://openalex.org/W2921298739,1,https://openalex.org/A5069004478,Mikael Laaksoharju,https://openalex.org/I123387679,Uppsala University,SE
https://openalex.org/W2921328172,0,https://openalex.org/A5040879050,Natasha Hazarika,https://openalex.org/I168719708,City University of Hong Kong,HK
https://openalex.org/W2921328172,0,https://openalex.org/A5040879050,Natasha Hazarika,https://openalex.org/I4210105229,"City University of Hong Kong, Shenzhen Research Institute",CN
https://openalex.org/W2921328172,1,https://openalex.org/A5100385986,Xiaoling Zhang,https://openalex.org/I4210105229,"City University of Hong Kong, Shenzhen Research Institute",CN
https://openalex.org/W2921328172,1,https://openalex.org/A5100385986,Xiaoling Zhang,https://openalex.org/I168719708,City University of Hong Kong,HK
https://openalex.org/W2921440405,0,https://openalex.org/A5112470257,Jill Tove Buseth,https://openalex.org/I54108979,Norwegian University of Life Sciences,NO
https://openalex.org/W2921440405,1,https://openalex.org/A5062263585,Mikael Bergius,https://openalex.org/I54108979,Norwegian University of Life Sciences,NO
https://openalex.org/W2922016065,0,https://openalex.org/A5083661601,Chad L. Smith,https://openalex.org/I13511017,Texas State University,US
https://openalex.org/W2922016065,1,https://openalex.org/A5021398228,Michael Lengefeld,https://openalex.org/I119888943,Gonzaga University,US
https://openalex.org/W2922027436,0,https://openalex.org/A5016580962,D.A. Vermunt,https://openalex.org/I193662353,Utrecht University,NL
https://openalex.org/W2922027436,1,https://openalex.org/A5088298896,Simona O. Negro,https://openalex.org/I193662353,Utrecht University,NL
https://openalex.org/W2922027436,2,https://openalex.org/A5025579545,P.A. Verweij,https://openalex.org/I193662353,Utrecht University,NL
https://openalex.org/W2922027436,3,https://openalex.org/A5037981155,D.V. Kuppens,https://openalex.org/I193662353,Utrecht University,NL
https://openalex.org/W2922027436,4,https://openalex.org/A5082588811,Marko P. Hekkert,https://openalex.org/I193662353,Utrecht University,NL
https://openalex.org/W2922105130,0,https://openalex.org/A5109011370,Amir Mosavi,https://openalex.org/I103356709,Obuda University,HU
https://openalex.org/W2922105130,0,https://openalex.org/A5109011370,Amir Mosavi,https://openalex.org/I124261462,Oxford Brookes University,GB
https://openalex.org/W2922105130,0,https://openalex.org/A5109011370,Amir Mosavi,https://openalex.org/I204778367,Norwegian University of Science and Technology,NO
https://openalex.org/W2922105130,1,https://openalex.org/A5037777696,Abdullah Bahmani,https://openalex.org/I204778367,Norwegian University of Science and Technology,NO
https://openalex.org/W2922414044,0,https://openalex.org/A5088483727,Allison Marie Loconto,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR
https://openalex.org/W2922414044,0,https://openalex.org/A5088483727,Allison Marie Loconto,https://openalex.org/I4210154111,Université Gustave Eiffel,FR
https://openalex.org/W2922414044,0,https://openalex.org/A5088483727,Allison Marie Loconto,https://openalex.org/I2800365227,Paris-Est Sup,FR
https://openalex.org/W2922414044,0,https://openalex.org/A5088483727,Allison Marie Loconto,https://openalex.org/I4387156373,"Laboratoire Interdisciplinaire Sciences, Innovations, Sociétés",
https://openalex.org/W2922414044,1,https://openalex.org/A5082425498,Marion Desquilbet,https://openalex.org/I4210092408,Toulouse School of Economics,FR
https://openalex.org/W2922414044,1,https://openalex.org/A5082425498,Marion Desquilbet,https://openalex.org/I118618916,Université Pierre Mendès France,FR
https://openalex.org/W2922414044,1,https://openalex.org/A5082425498,Marion Desquilbet,https://openalex.org/I4210088668,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",FR
https://openalex.org/W2922414044,2,https://openalex.org/A5052515162,Théo Moreau,https://openalex.org/I4210154111,Université Gustave Eiffel,FR
https://openalex.org/W2922414044,2,https://openalex.org/A5052515162,Théo Moreau,https://openalex.org/I4387156373,"Laboratoire Interdisciplinaire Sciences, Innovations, Sociétés",
https://openalex.org/W2922414044,2,https://openalex.org/A5052515162,Théo Moreau,https://openalex.org/I2800365227,Paris-Est Sup,FR
https://openalex.org/W2922414044,2,https://openalex.org/A5052515162,Théo Moreau,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR
https://openalex.org/W2922414044,3,https://openalex.org/A5045762627,Denis Couvet,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR
https://openalex.org/W2922414044,3,https://openalex.org/A5045762627,Denis Couvet,https://openalex.org/I4210166728,Structure et Instabilité des Génomes,FR
https://openalex.org/W2922414044,3,https://openalex.org/A5045762627,Denis Couvet,https://openalex.org/I4210096121,Centre d'Écologie et des Sciences de la Conservation,FR
https://openalex.org/W2922414044,3,https://openalex.org/A5045762627,Denis Couvet,https://openalex.org/I39804081,Sorbonne Université,FR
https://openalex.org/W2922414044,4,https://openalex.org/A5038682473,Bruno Dorin,https://openalex.org/I131077856,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,FR
https://openalex.org/W2922414044,4,https://openalex.org/A5038682473,Bruno Dorin,https://openalex.org/I4210120904,Genetic Improvement and Adaptation of Mediterranean and Tropical Plants,FR
https://openalex.org/W2922414044,4,https://openalex.org/A5038682473,Bruno Dorin,https://openalex.org/I4210108414,Centre for Social Sciences and Humanities,IN
https://openalex.org/W2922414044,4,https://openalex.org/A5038682473,Bruno Dorin,https://openalex.org/I4210103046,CIRED,FR
https://openalex.org/W2922982473,0,https://openalex.org/A5006067529,Ryan Gunderson,https://openalex.org/I83328450,Miami University,US
https://openalex.org/W2923314661,0,https://openalex.org/A5000157376,Sicong Zhang,https://openalex.org/I162868743,Tianjin University,CN
https://openalex.org/W2923314661,1,https://openalex.org/A5100759910,Tao Zhao,https://openalex.org/I162868743,Tianjin University,CN
https://openalex.org/W2923571172,0,https://openalex.org/A5027893948,Jorge Alberto Bernstein Iriart,https://openalex.org/I126158947,Universidade Federal da Bahia,BR
https://openalex.org/W2923571172,0,https://openalex.org/A5027893948,Jorge Alberto Bernstein Iriart,https://openalex.org/I4210145392,Hospital Ana Nery,BR
https://openalex.org/W2923932498,0,https://openalex.org/A5108256159,Kornelia Konrad,https://openalex.org/I94624287,University of Twente,NL
https://openalex.org/W2923932498,1,https://openalex.org/A5077989191,Knud Böhle,https://openalex.org/I102335020,Karlsruhe Institute of Technology,DE
https://openalex.org/W2924120992,0,https://openalex.org/A5101626609,Martin David,https://openalex.org/I137479271,Helmholtz Centre for Environmental Research,DE
https://openalex.org/W2924120992,1,https://openalex.org/A5008400749,Matthias Groß,https://openalex.org/I137479271,Helmholtz Centre for Environmental Research,DE
https://openalex.org/W2924763107,0,https://openalex.org/A5013515566,Maria Angela Butturi,,,
https://openalex.org/W2924763107,1,https://openalex.org/A5024155850,Francesco Lolli,,,
https://openalex.org/W2924763107,2,https://openalex.org/A5058109404,Elia Balugani,,,
https://openalex.org/W2924763107,3,https://openalex.org/A5074673282,Rita Gamberini,,,
https://openalex.org/W2924763107,4,https://openalex.org/A5038723717,Bianca Rimini,,,
https://openalex.org/W2924969659,0,https://openalex.org/A5032470276,Benjamin Batinge,https://openalex.org/I26092322,Stellenbosch University,ZA
https://openalex.org/W2924969659,1,https://openalex.org/A5007076580,Josephine Kaviti Musango,https://openalex.org/I26092322,Stellenbosch University,ZA
https://openalex.org/W2924969659,2,https://openalex.org/A5070127026,Alan C. Brent,https://openalex.org/I41156924,Victoria University of Wellington,NZ
https://openalex.org/W2924969659,2,https://openalex.org/A5070127026,Alan C. Brent,https://openalex.org/I26092322,Stellenbosch University,ZA
https://openalex.org/W2928248320,0,https://openalex.org/A5057504652,Katariina Koistinen,https://openalex.org/I155660961,University of Turku,FI
https://openalex.org/W2928248320,0,https://openalex.org/A5057504652,Katariina Koistinen,https://openalex.org/I63548447,Lappeenranta-Lahti University of Technology,FI
https://openalex.org/W2928248320,1,https://openalex.org/A5080966422,Paul Upham,https://openalex.org/I193662353,Utrecht University,NL
https://openalex.org/W2928248320,1,https://openalex.org/A5080966422,Paul Upham,https://openalex.org/I113456305,Leuphana University of Lüneburg,DE
https://openalex.org/W2928248320,2,https://openalex.org/A5006627628,Paula Maria Bögel,https://openalex.org/I113456305,Leuphana University of Lüneburg,DE
https://openalex.org/W2928775545,0,https://openalex.org/A5079859208,Danielle Jaye Vesia,,,
https://openalex.org/W2930040016,0,https://openalex.org/A5008980382,Jennifer E. Givens,https://openalex.org/I121980950,Utah State University,US
https://openalex.org/W2930040016,1,https://openalex.org/A5003829664,Xiaorui Huang,https://openalex.org/I103531236,Boston College,US
https://openalex.org/W2930040016,2,https://openalex.org/A5017287640,Andrew K. Jorgenson,https://openalex.org/I103531236,Boston College,US
https://openalex.org/W2931547652,0,https://openalex.org/A5037428237,Yening Wang,https://openalex.org/I19820366,Chinese Academy of Sciences,CN
https://openalex.org/W2931547652,0,https://openalex.org/A5037428237,Yening Wang,https://openalex.org/I4210119653,Institute of Urban Environment,CN
https://openalex.org/W2931547652,0,https://openalex.org/A5037428237,Yening Wang,https://openalex.org/I4210165038,University of Chinese Academy of Sciences,CN
https://openalex.org/W2931547652,1,https://openalex.org/A5086771840,Yuantong Jiang,https://openalex.org/I19820366,Chinese Academy of Sciences,CN
https://openalex.org/W2931547652,1,https://openalex.org/A5086771840,Yuantong Jiang,https://openalex.org/I4210165038,University of Chinese Academy of Sciences,CN
https://openalex.org/W2931547652,1,https://openalex.org/A5086771840,Yuantong Jiang,https://openalex.org/I4210119653,Institute of Urban Environment,CN
https://openalex.org/W2931547652,2,https://openalex.org/A5047603347,Yuanmao Zheng,https://openalex.org/I4210119653,Institute of Urban Environment,CN
https://openalex.org/W2931547652,2,https://openalex.org/A5047603347,Yuanmao Zheng,https://openalex.org/I19820366,Chinese Academy of Sciences,CN
https://openalex.org/W2931547652,2,https://openalex.org/A5047603347,Yuanmao Zheng,https://openalex.org/I4210165038,University of Chinese Academy of Sciences,CN
https://openalex.org/W2931547652,3,https://openalex.org/A5100363752,Haowei Wang,https://openalex.org/I4210119653,Institute of Urban Environment,CN
https://openalex.org/W2931547652,3,https://openalex.org/A5100363752,Haowei Wang,https://openalex.org/I19820366,Chinese Academy of Sciences,CN
https://openalex.org/W2932492920,0,https://openalex.org/A5001519516,Alex O. Acheampong,https://openalex.org/I78757542,University of Newcastle Australia,AU
https://openalex.org/W2932492920,1,https://openalex.org/A5076431133,Emmanuel B. Boateng,https://openalex.org/I78757542,University of Newcastle Australia,AU
https://openalex.org/W293524010,0,https://openalex.org/A5090124376,Anneleen Kenis,https://openalex.org/I99464096,KU Leuven,BE
https://openalex.org/W293524010,1,https://openalex.org/A5034269041,Matthias Lievens,https://openalex.org/I99464096,KU Leuven,BE
https://openalex.org/W2936403767,0,https://openalex.org/A5055349498,Peter‐Paul Pichler,https://openalex.org/I315704651,Leibniz Association,DE
https://openalex.org/W2936403767,0,https://openalex.org/A5055349498,Peter‐Paul Pichler,https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,DE
https://openalex.org/W2936403767,1,https://openalex.org/A5048050170,Ingram S Jaccard,https://openalex.org/I315704651,Leibniz Association,DE
https://openalex.org/W2936403767,1,https://openalex.org/A5048050170,Ingram S Jaccard,https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,DE
https://openalex.org/W2936403767,2,https://openalex.org/A5074946946,Ulli Weisz,https://openalex.org/I92869138,BOKU University,AT
https://openalex.org/W2936403767,3,https://openalex.org/A5034901338,Helga Weisz,https://openalex.org/I39343248,Humboldt-Universität zu Berlin,DE
https://openalex.org/W2936403767,3,https://openalex.org/A5034901338,Helga Weisz,https://openalex.org/I315704651,Leibniz Association,DE
https://openalex.org/W2936403767,3,https://openalex.org/A5034901338,Helga Weisz,https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,DE
https://openalex.org/W2936919896,0,https://openalex.org/A5006067529,Ryan Gunderson,https://openalex.org/I83328450,Miami University,US
https://openalex.org/W2936919896,1,https://openalex.org/A5087260625,Diana Stuart,https://openalex.org/I203172682,Northern Arizona University,US
https://openalex.org/W2936919896,2,https://openalex.org/A5081442837,Brian Petersen,https://openalex.org/I203172682,Northern Arizona University,US
https://openalex.org/W2936949122,0,https://openalex.org/A5032982385,Joost de Moor,https://openalex.org/I161593684,Stockholm University,SE
https://openalex.org/W2936949122,1,https://openalex.org/A5050812403,Mattias Wahlström,https://openalex.org/I881427289,University of Gothenburg,SE
https://openalex.org/W2937057685,0,https://openalex.org/A5003604240,Max Koch,,,
https://openalex.org/W2937238062,0,https://openalex.org/A5073828872,Haimanti Bhattacharya,https://openalex.org/I223532165,University of Utah,US
https://openalex.org/W2938038695,0,https://openalex.org/A5019616651,Tom VanHeuvelen,https://openalex.org/I130238516,University of Minnesota,US
https://openalex.org/W2938038695,1,https://openalex.org/A5068471130,Nik Summers,https://openalex.org/I63772739,Florida Atlantic University,US
https://openalex.org/W2939537499,0,https://openalex.org/A5061253401,Soheila Khoshnevis Yazdi,https://openalex.org/I136830121,Islamic Azad University South Tehran Branch,IR
https://openalex.org/W2939537499,1,https://openalex.org/A5027431437,Anahita Golestani Dariani,https://openalex.org/I136830121,Islamic Azad University South Tehran Branch,IR
https://openalex.org/W2940333481,0,https://openalex.org/A5054209195,T Zhang,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2940333481,1,https://openalex.org/A5042129325,Lingman Chen,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2940333481,2,https://openalex.org/A5030066883,Ruogang Wang,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2940333481,3,https://openalex.org/A5101435329,Baihui Wang,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2940333481,4,https://openalex.org/A5011039072,Yang Liu,https://openalex.org/I4210104879,China Land Surveying and Planning Institute,CN
https://openalex.org/W2940333481,4,https://openalex.org/A5011039072,Yang Liu,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2940333481,5,https://openalex.org/A5013244042,W Q Liu,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2940333481,6,https://openalex.org/A5033212538,Jy Shiaw Wang,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2940333481,7,https://openalex.org/A5058969945,Wen Ma,https://openalex.org/I25757504,China University of Mining and Technology,CN
https://openalex.org/W2940964362,0,https://openalex.org/A5028248003,Sarah Kilpeläinen,https://openalex.org/I166825849,Tampere University,FI
https://openalex.org/W2940964362,1,https://openalex.org/A5057071890,Pami Aalto,https://openalex.org/I166825849,Tampere University,FI
https://openalex.org/W2940964362,2,https://openalex.org/A5058303826,P. Toivanen,https://openalex.org/I166825849,Tampere University,FI
https://openalex.org/W2940964362,3,https://openalex.org/A5090113208,Pinja Lehtonen,https://openalex.org/I166825849,Tampere University,FI
https://openalex.org/W2940964362,4,https://openalex.org/A5035562383,Hannele Holttinen,https://openalex.org/I87653560,VTT Technical Research Centre of Finland,FI
https://openalex.org/W2941093261,0,https://openalex.org/A5052196781,Benjamin Brown,https://openalex.org/I1281415640,Global Development Network,IN
https://openalex.org/W2941093261,1,https://openalex.org/A5022476386,Samuel J. Spiegel,https://openalex.org/I2802506851,Economic and Social Research Council,GB
https://openalex.org/W2941769054,0,https://openalex.org/A5086214242,Nick Henry,https://openalex.org/I4210093057,Faculty (United Kingdom),GB
https://openalex.org/W2941769054,1,https://openalex.org/A5110610259,Mark Peacock,,,
https://openalex.org/W2941769054,2,https://openalex.org/A5000093807,Marc Eatough,,,
https://openalex.org/W2941995832,0,https://openalex.org/A5048737390,Chiara Farné Fratini,https://openalex.org/I891191580,Aalborg University,DK
https://openalex.org/W2941995832,1,https://openalex.org/A5066989941,Susse Georg,https://openalex.org/I891191580,Aalborg University,DK
https://openalex.org/W2941995832,2,https://openalex.org/A5066685348,Michael Søgaard Jørgensen,https://openalex.org/I891191580,Aalborg University,DK
https://openalex.org/W2942230041,0,https://openalex.org/A5005399765,Robert Finger,https://openalex.org/I35440088,ETH Zurich,CH
https://openalex.org/W2942230041,1,https://openalex.org/A5070912696,Scott M. Swinton,https://openalex.org/I87216513,Michigan State University,US
https://openalex.org/W2942230041,2,https://openalex.org/A5030400845,Nadja El Benni,https://openalex.org/I4210139035,Agroscope,CH
https://openalex.org/W2942230041,3,https://openalex.org/A5041969138,Achim Walter,https://openalex.org/I35440088,ETH Zurich,CH
https://openalex.org/W2942243061,0,https://openalex.org/A5004460918,Sandro Serpa,https://openalex.org/I115891769,Universidade dos Açores,PT
https://openalex.org/W2942243061,1,https://openalex.org/A5026917330,Carlos Miguel Ferreira,https://openalex.org/I144926016,Polytechnic Institute of Castelo Branco,PT
https://openalex.org/W2943948535,0,https://openalex.org/A5088163615,Adi Kuntsman,https://openalex.org/I11983389,Manchester Metropolitan University,GB
https://openalex.org/W2943948535,1,https://openalex.org/A5061441485,Imogen Rattle,https://openalex.org/I11983389,Manchester Metropolitan University,GB
https://openalex.org/W2943950764,0,https://openalex.org/A5063874029,Mario Giampietro,https://openalex.org/I11932220,Institució Catalana de Recerca i Estudis Avançats,ES
https://openalex.org/W2943950764,0,https://openalex.org/A5063874029,Mario Giampietro,https://openalex.org/I123044942,Universitat Autònoma de Barcelona,ES
https://openalex.org/W2944032611,0,https://openalex.org/A5009503917,Jan B. Engelmann,https://openalex.org/I102520234,TH Köln - University of Applied Sciences,DE
https://openalex.org/W2944032611,1,https://openalex.org/A5028659271,Mohammad Al‐Saidi,https://openalex.org/I60342839,Qatar University,QA
https://openalex.org/W2944032611,2,https://openalex.org/A5079088339,Johannes Hamhaber,https://openalex.org/I102520234,TH Köln - University of Applied Sciences,DE
https://openalex.org/W2944349741,0,https://openalex.org/A5030035557,Peter A. Todd,https://openalex.org/I165932596,National University of Singapore,SG
https://openalex.org/W2944349741,1,https://openalex.org/A5091531843,Eliza C. Heery,https://openalex.org/I165932596,National University of Singapore,SG
https://openalex.org/W2944349741,2,https://openalex.org/A5048414457,Lynette H.L. Loke,https://openalex.org/I165932596,National University of Singapore,SG
https://openalex.org/W2944349741,3,https://openalex.org/A5069283167,Ruth H. Thurstan,https://openalex.org/I23923803,University of Exeter,GB
https://openalex.org/W2944349741,4,https://openalex.org/A5032075785,D. Johan Kotze,https://openalex.org/I2800424308,Finnish Environment Institute,FI
https://openalex.org/W2944349741,4,https://openalex.org/A5032075785,D. Johan Kotze,https://openalex.org/I133731052,University of Helsinki,FI
https://openalex.org/W2944349741,5,https://openalex.org/A5074185785,Christopher M. Swan,https://openalex.org/I79272384,"University of Maryland, Baltimore County",US
