openalex_id,keyword
https://openalex.org/W2059527695,Process (computing)
https://openalex.org/W2059527695,Sustainable development
https://openalex.org/W2059527695,Section (typography)
https://openalex.org/W2059527695,Sociology
https://openalex.org/W2059527695,Technological change
https://openalex.org/W2059527695,Management science
https://openalex.org/W2059527695,Engineering ethics
https://openalex.org/W2059527695,Epistemology
https://openalex.org/W2060240089,Danish
https://openalex.org/W2060240089,Livestock
https://openalex.org/W2060240089,Environmental planning
https://openalex.org/W2060240089,Business
https://openalex.org/W2060240089,Environmental resource management
https://openalex.org/W2060240089,Environmental science
https://openalex.org/W2060240089,Geography
https://openalex.org/W2060240089,Forestry
https://openalex.org/W2060240089,Philosophy
https://openalex.org/W2060667351,Ambidexterity
https://openalex.org/W2060667351,Knowledge management
https://openalex.org/W2060667351,Organizational learning
https://openalex.org/W2060667351,Business
https://openalex.org/W2060667351,Computer science
https://openalex.org/W2061046454,Sustainability
https://openalex.org/W2061046454,Per capita
https://openalex.org/W2061046454,Ecological footprint
https://openalex.org/W2061046454,Context (archaeology)
https://openalex.org/W2061046454,Environmental degradation
https://openalex.org/W2061046454,Consumption (sociology)
https://openalex.org/W2061046454,Environmental sociology
https://openalex.org/W2061046454,Population
https://openalex.org/W2061046454,Militarization
https://openalex.org/W2061046454,Development economics
https://openalex.org/W2061323907,Context (archaeology)
https://openalex.org/W2061323907,Zero emission
https://openalex.org/W2061323907,Zero (linguistics)
https://openalex.org/W2061323907,Regional science
https://openalex.org/W2061323907,Political science
https://openalex.org/W2061323907,Key (lock)
https://openalex.org/W2061323907,Public economics
https://openalex.org/W2061323907,Economic growth
https://openalex.org/W2061323907,Business
https://openalex.org/W2061323907,Economics
https://openalex.org/W2061653173,Sustainability
https://openalex.org/W2061653173,Eutrophication
https://openalex.org/W2061653173,Reuse
https://openalex.org/W2061653173,Environmental science
https://openalex.org/W2061653173,Life-cycle assessment
https://openalex.org/W2061653173,Wastewater
https://openalex.org/W2061653173,Sewage treatment
https://openalex.org/W2061653173,Pollution
https://openalex.org/W2061653173,Water quality
https://openalex.org/W2061653173,Environmental engineering
https://openalex.org/W2062232620,Capitalism
https://openalex.org/W2062232620,Marxist philosophy
https://openalex.org/W2062232620,Capitalist mode of production
https://openalex.org/W2062232620,Barbarism
https://openalex.org/W2062232620,Sociology
https://openalex.org/W2062232620,Neoclassical economics
https://openalex.org/W2062232620,Politics
https://openalex.org/W2062232620,Civilization
https://openalex.org/W2062232620,Bourgeoisie
https://openalex.org/W2062232620,Relation (database)
https://openalex.org/W2062437570,Distrust
https://openalex.org/W2062437570,Reflexivity
https://openalex.org/W2062437570,Denial
https://openalex.org/W2062437570,Opposition (politics)
https://openalex.org/W2062437570,Political science
https://openalex.org/W2062437570,Politics
https://openalex.org/W2062437570,Contradiction
https://openalex.org/W2062437570,Environmental ethics
https://openalex.org/W2062437570,Political economy
https://openalex.org/W2062437570,Sociology
https://openalex.org/W2062460723,Kuznets curve
https://openalex.org/W2062460723,Ecological modernization
https://openalex.org/W2062460723,Consumption (sociology)
https://openalex.org/W2062460723,Greenhouse gas
https://openalex.org/W2062460723,Economics
https://openalex.org/W2062460723,Modernization theory
https://openalex.org/W2062460723,Production (economics)
https://openalex.org/W2062460723,Natural resource economics
https://openalex.org/W2062460723,Inequality
https://openalex.org/W2062460723,Politics
https://openalex.org/W2062511876,Sustainability
https://openalex.org/W2062511876,Sustainability science
https://openalex.org/W2062511876,Sustainability organizations
https://openalex.org/W2062511876,Backcasting
https://openalex.org/W2062511876,Sustainable development
https://openalex.org/W2062511876,Social sustainability
https://openalex.org/W2062511876,Environmental resource management
https://openalex.org/W2062511876,Management science
https://openalex.org/W2062511876,Political science
https://openalex.org/W2062511876,Engineering
https://openalex.org/W2064148456,Climate change
https://openalex.org/W2064148456,Adaptation (eye)
https://openalex.org/W2064148456,Environmental resource management
https://openalex.org/W2064148456,Context (archaeology)
https://openalex.org/W2064148456,Sustainability
https://openalex.org/W2064148456,Global warming
https://openalex.org/W2064148456,Modernity
https://openalex.org/W2064148456,Environmental change
https://openalex.org/W2064148456,Human systems engineering
https://openalex.org/W2064148456,Ecosystem
https://openalex.org/W2064704557,Natural resource economics
https://openalex.org/W2064704557,Economics
https://openalex.org/W2064704557,Greenhouse gas
https://openalex.org/W2064704557,Environmental science
https://openalex.org/W2064704557,Monetary economics
https://openalex.org/W2064704557,Ecology
https://openalex.org/W2064704557,Biology
https://openalex.org/W2066080917,Sustainability
https://openalex.org/W2066080917,Discipline
https://openalex.org/W2066080917,Field (mathematics)
https://openalex.org/W2066080917,Sustainability science
https://openalex.org/W2066080917,Engineering ethics
https://openalex.org/W2066080917,Interdisciplinarity
https://openalex.org/W2066080917,Science policy
https://openalex.org/W2066080917,Political science
https://openalex.org/W2066080917,Sustainable development
https://openalex.org/W2066080917,Sociology
https://openalex.org/W2066232092,Ecological footprint
https://openalex.org/W2066232092,Capitalism
https://openalex.org/W2066232092,Per capita
https://openalex.org/W2066232092,Economics
https://openalex.org/W2066232092,Index (typography)
https://openalex.org/W2066232092,Free market
https://openalex.org/W2066232092,Environmental degradation
https://openalex.org/W2066232092,Economic freedom
https://openalex.org/W2066232092,Resource (disambiguation)
https://openalex.org/W2066232092,Economic system
https://openalex.org/W2066341033,Ecological modernization
https://openalex.org/W2066341033,Climate change
https://openalex.org/W2066341033,Action (physics)
https://openalex.org/W2066341033,Modernization theory
https://openalex.org/W2066341033,Environmental sociology
https://openalex.org/W2066341033,Petroleum industry
https://openalex.org/W2066341033,Environmentalism
https://openalex.org/W2066341033,Political economy of climate change
https://openalex.org/W2066341033,Capitalism
https://openalex.org/W2066341033,Production (economics)
https://openalex.org/W2066349663,Cognitive reframing
https://openalex.org/W2066349663,Power (physics)
https://openalex.org/W2066349663,Sociology
https://openalex.org/W2066349663,Energy (signal processing)
https://openalex.org/W2066349663,Discourse analysis
https://openalex.org/W2066349663,Civil discourse
https://openalex.org/W2066349663,Social innovation
https://openalex.org/W2066349663,Political science
https://openalex.org/W2066349663,Public relations
https://openalex.org/W2066349663,Linguistics
https://openalex.org/W2066444280,Sustainable development
https://openalex.org/W2066444280,Environmental ethics
https://openalex.org/W2066444280,Political science
https://openalex.org/W2066444280,Sociology
https://openalex.org/W2066444280,Philosophy
https://openalex.org/W2066444280,Law
https://openalex.org/W2066578095,Life expectancy
https://openalex.org/W2066578095,Human development (humanity)
https://openalex.org/W2066578095,Sustainable development
https://openalex.org/W2066578095,Natural resource economics
https://openalex.org/W2066578095,Geography
https://openalex.org/W2066578095,Sustainability
https://openalex.org/W2066578095,Unit (ring theory)
https://openalex.org/W2066578095,Environmental science
https://openalex.org/W2066578095,Economic growth
https://openalex.org/W2066578095,Economics
https://openalex.org/W2067298595,Sustainable agriculture
https://openalex.org/W2067298595,Agriculture
https://openalex.org/W2067298595,Business
https://openalex.org/W2067298595,Agricultural economics
https://openalex.org/W2067298595,Agroforestry
https://openalex.org/W2067298595,Environmental planning
https://openalex.org/W2067298595,Natural resource economics
https://openalex.org/W2067298595,Environmental science
https://openalex.org/W2067298595,Geography
https://openalex.org/W2067298595,Economics
https://openalex.org/W2067905463,NIMBY
https://openalex.org/W2067905463,Hazardous waste
https://openalex.org/W2067905463,Dispose pattern
https://openalex.org/W2067905463,Incentive
https://openalex.org/W2067905463,Blame
https://openalex.org/W2067905463,Dilemma
https://openalex.org/W2067905463,CLARITY
https://openalex.org/W2067905463,Environmental planning
https://openalex.org/W2067905463,Irrational number
https://openalex.org/W2067905463,Business
https://openalex.org/W2067945281,Negotiation
https://openalex.org/W2067945281,Diversity (politics)
https://openalex.org/W2067945281,Field (mathematics)
https://openalex.org/W2067945281,Selection (genetic algorithm)
https://openalex.org/W2067945281,Knowledge management
https://openalex.org/W2067945281,Variation (astronomy)
https://openalex.org/W2067945281,Relation (database)
https://openalex.org/W2067945281,Social learning
https://openalex.org/W2067945281,Transferability
https://openalex.org/W2067945281,Computer science
https://openalex.org/W2068055675,Sociotechnical system
https://openalex.org/W2068055675,Grassroots
https://openalex.org/W2068055675,Industrial organization
https://openalex.org/W2068055675,Sustainability
https://openalex.org/W2068055675,Photovoltaics
https://openalex.org/W2068055675,Electricity
https://openalex.org/W2068055675,Economic system
https://openalex.org/W2068055675,Business
https://openalex.org/W2068055675,Position (finance)
https://openalex.org/W2068055675,Field (mathematics)
https://openalex.org/W2068520849,Environmental accounting
https://openalex.org/W2068520849,Sustainable development
https://openalex.org/W2068520849,Accounting
https://openalex.org/W2068520849,Corporate social responsibility
https://openalex.org/W2068520849,Environmental reporting
https://openalex.org/W2068520849,Sustainability reporting
https://openalex.org/W2068520849,Business
https://openalex.org/W2068520849,Public relations
https://openalex.org/W2068520849,Political science
https://openalex.org/W2068520849,Sociology
https://openalex.org/W2068618987,Modernization theory
https://openalex.org/W2068618987,Ecological modernization
https://openalex.org/W2068618987,Consumption (sociology)
https://openalex.org/W2068618987,Ecological systems theory
https://openalex.org/W2068618987,Economics
https://openalex.org/W2068618987,Ecology
https://openalex.org/W2068618987,Natural resource economics
https://openalex.org/W2068618987,Environmental economics
https://openalex.org/W2068618987,Sociology
https://openalex.org/W2068618987,Sustainable development
https://openalex.org/W2069274378,Lagging
https://openalex.org/W2069274378,Greenhouse gas
https://openalex.org/W2069274378,Agriculture
https://openalex.org/W2069274378,Natural resource economics
https://openalex.org/W2069274378,Climate change
https://openalex.org/W2069274378,Business
https://openalex.org/W2069274378,Environmental economics
https://openalex.org/W2069274378,Economics
https://openalex.org/W2069332984,Panel data
https://openalex.org/W2069332984,Pollution
https://openalex.org/W2069332984,Foreign direct investment
https://openalex.org/W2069332984,Investment (military)
https://openalex.org/W2069332984,Economics
https://openalex.org/W2069332984,Variety (cybernetics)
https://openalex.org/W2069332984,Regression analysis
https://openalex.org/W2069332984,Multilevel model
https://openalex.org/W2069332984,Politics
https://openalex.org/W2069332984,Natural resource economics
https://openalex.org/W2069885397,Consumption (sociology)
https://openalex.org/W2069885397,Popularity
https://openalex.org/W2069885397,Work (physics)
https://openalex.org/W2069885397,Economics
https://openalex.org/W2069885397,Sustainability
https://openalex.org/W2069885397,Sustainable consumption
https://openalex.org/W2069885397,Argument (complex analysis)
https://openalex.org/W2069885397,Slowdown
https://openalex.org/W2069885397,Work time
https://openalex.org/W2069885397,Scale (ratio)
https://openalex.org/W2070001707,Utopia
https://openalex.org/W2070001707,Building information modeling
https://openalex.org/W2070001707,Development (topology)
https://openalex.org/W2070001707,Architectural engineering
https://openalex.org/W2070001707,Engineering
https://openalex.org/W2070001707,Systems engineering
https://openalex.org/W2070001707,Computer science
https://openalex.org/W2070001707,Construction engineering
https://openalex.org/W2070001707,Engineering management
https://openalex.org/W2070001707,Software engineering
https://openalex.org/W2070128566,Visibility
https://openalex.org/W2070128566,Politics
https://openalex.org/W2070128566,Collective action
https://openalex.org/W2070128566,Environmental issue
https://openalex.org/W2070128566,Environmental degradation
https://openalex.org/W2070128566,Local government
https://openalex.org/W2070128566,Social movement
https://openalex.org/W2070128566,Environmental planning
https://openalex.org/W2070128566,Environmentalism
https://openalex.org/W2070128566,Political science
https://openalex.org/W2071419957,Objectification
https://openalex.org/W2071419957,Sociotechnical system
https://openalex.org/W2071419957,Agency (philosophy)
https://openalex.org/W2071419957,Newspaper
https://openalex.org/W2071419957,Sociology
https://openalex.org/W2071419957,Perspective (graphical)
https://openalex.org/W2071419957,Epistemology
https://openalex.org/W2071419957,Social science
https://openalex.org/W2071419957,Knowledge management
https://openalex.org/W2071419957,Computer science
https://openalex.org/W2071762763,Modernization theory
https://openalex.org/W2071762763,Ecological modernization
https://openalex.org/W2071762763,Sociology
https://openalex.org/W2071762763,Autonomy
https://openalex.org/W2071762763,Politics
https://openalex.org/W2071762763,State (computer science)
https://openalex.org/W2071762763,Environmental sociology
https://openalex.org/W2071762763,Ecological systems theory
https://openalex.org/W2071762763,Ecology
https://openalex.org/W2071762763,Environmental ethics
https://openalex.org/W2073447941,Ecological modernization
https://openalex.org/W2073447941,Government (linguistics)
https://openalex.org/W2073447941,Restructuring
https://openalex.org/W2073447941,Sustainability
https://openalex.org/W2073447941,Business
https://openalex.org/W2073447941,Modernization theory
https://openalex.org/W2073447941,Warrant
https://openalex.org/W2073447941,Value (mathematics)
https://openalex.org/W2073447941,Receipt
https://openalex.org/W2073447941,Investment (military)
https://openalex.org/W2073557740,Ecological modernization
https://openalex.org/W2073557740,Environmental policy
https://openalex.org/W2073557740,Process (computing)
https://openalex.org/W2073557740,Policy studies
https://openalex.org/W2073557740,Work (physics)
https://openalex.org/W2073557740,Rhetorical question
https://openalex.org/W2073557740,Policy analysis
https://openalex.org/W2073557740,Political science
https://openalex.org/W2073557740,Environmental resource management
https://openalex.org/W2073557740,Sustainable development
https://openalex.org/W2073716048,Life expectancy
https://openalex.org/W2073716048,Ecological footprint
https://openalex.org/W2073716048,Per capita
https://openalex.org/W2073716048,Developing country
https://openalex.org/W2073716048,Ordinary least squares
https://openalex.org/W2073716048,Panel data
https://openalex.org/W2073716048,Regression analysis
https://openalex.org/W2073716048,Sustainability
https://openalex.org/W2073716048,Economics
https://openalex.org/W2073716048,Decoupling (probability)
https://openalex.org/W2074062151,China
https://openalex.org/W2074062151,NIMBY
https://openalex.org/W2074062151,Authoritarianism
https://openalex.org/W2074062151,Beijing
https://openalex.org/W2074062151,Politics
https://openalex.org/W2074062151,Government (linguistics)
https://openalex.org/W2074062151,Political science
https://openalex.org/W2074062151,Modernization theory
https://openalex.org/W2074062151,Incineration
https://openalex.org/W2074062151,Ecological modernization
https://openalex.org/W2074202951,Vision
https://openalex.org/W2074202951,Computer science
https://openalex.org/W2074202951,Sociology
https://openalex.org/W2074202951,Aesthetics
https://openalex.org/W2074202951,Art
https://openalex.org/W2075022741,Consumption (sociology)
https://openalex.org/W2075022741,Conspicuous consumption
https://openalex.org/W2075022741,Energy consumption
https://openalex.org/W2075022741,Sociology
https://openalex.org/W2075022741,Meaning (existential)
https://openalex.org/W2075022741,Product (mathematics)
https://openalex.org/W2075022741,Economics
https://openalex.org/W2075022741,Perspective (graphical)
https://openalex.org/W2075022741,Sociocultural evolution
https://openalex.org/W2075022741,Microeconomics
https://openalex.org/W2075441770,Sustainability
https://openalex.org/W2075441770,Life-cycle assessment
https://openalex.org/W2075441770,Multiple-criteria decision analysis
https://openalex.org/W2075441770,Management science
https://openalex.org/W2075441770,Stakeholder
https://openalex.org/W2075441770,System dynamics
https://openalex.org/W2075441770,Computer science
https://openalex.org/W2075441770,Pareto principle
https://openalex.org/W2075441770,Supply chain
https://openalex.org/W2075441770,Engineering
https://openalex.org/W2075997322,Institutionalism
https://openalex.org/W2075997322,Sociology
https://openalex.org/W2075997322,Positive economics
https://openalex.org/W2075997322,Climate justice
https://openalex.org/W2075997322,Economic Justice
https://openalex.org/W2075997322,Negotiation
https://openalex.org/W2075997322,Norm (philosophy)
https://openalex.org/W2075997322,Rational choice theory (criminology)
https://openalex.org/W2075997322,Climate change
https://openalex.org/W2075997322,Law and economics
https://openalex.org/W2076296382,Veblen good
https://openalex.org/W2076296382,Consumerism
https://openalex.org/W2076296382,Capitalism
https://openalex.org/W2076296382,Conspicuous consumption
https://openalex.org/W2076296382,Consumption (sociology)
https://openalex.org/W2076296382,Embodied cognition
https://openalex.org/W2076296382,Neoclassical economics
https://openalex.org/W2076296382,Sociology
https://openalex.org/W2076296382,Power (physics)
https://openalex.org/W2076296382,Environmental ethics
https://openalex.org/W2076408225,Position (finance)
https://openalex.org/W2076408225,Globalization
https://openalex.org/W2076408225,Labor relations
https://openalex.org/W2076408225,Work (physics)
https://openalex.org/W2076408225,Production (economics)
https://openalex.org/W2076408225,Labour economics
https://openalex.org/W2076408225,Political science
https://openalex.org/W2076408225,Economics
https://openalex.org/W2076408225,Business
https://openalex.org/W2076408225,Political economy
https://openalex.org/W2076698736,Legitimation
https://openalex.org/W2076698736,Legitimacy
https://openalex.org/W2076698736,Social conflict
https://openalex.org/W2076698736,Sociology
https://openalex.org/W2076698736,Value (mathematics)
https://openalex.org/W2076698736,Conflict resolution research
https://openalex.org/W2076698736,Work (physics)
https://openalex.org/W2076698736,Public relations
https://openalex.org/W2076698736,Social psychology
https://openalex.org/W2076698736,Political science
https://openalex.org/W2077344172,Norm (philosophy)
https://openalex.org/W2077344172,Resource (disambiguation)
https://openalex.org/W2077344172,Computer science
https://openalex.org/W2077344172,Interpretation (philosophy)
https://openalex.org/W2077344172,Scope (computer science)
https://openalex.org/W2077344172,Vocational education
https://openalex.org/W2077344172,Process (computing)
https://openalex.org/W2077344172,Ode
https://openalex.org/W2077344172,Knowledge management
https://openalex.org/W2077344172,Mathematics education
https://openalex.org/W2077348382,Restructuring
https://openalex.org/W2077348382,Politics
https://openalex.org/W2077348382,Convention on Biological Diversity
https://openalex.org/W2077348382,Context (archaeology)
https://openalex.org/W2077348382,Diversity (politics)
https://openalex.org/W2077348382,Ecological modernization
https://openalex.org/W2077348382,Biodiversity
https://openalex.org/W2077348382,Private sector
https://openalex.org/W2077348382,Conservation psychology
https://openalex.org/W2077348382,Political science
https://openalex.org/W2078656413,Speculation
https://openalex.org/W2078656413,Anticipation (artificial intelligence)
https://openalex.org/W2078656413,Futures contract
https://openalex.org/W2078656413,Vision
https://openalex.org/W2078656413,Sociology
https://openalex.org/W2078656413,Order (exchange)
https://openalex.org/W2078656413,Set (abstract data type)
https://openalex.org/W2078656413,Futures studies
https://openalex.org/W2078656413,Epistemology
https://openalex.org/W2078656413,Publics
https://openalex.org/W2079036862,Biodiversity
https://openalex.org/W2079036862,Convention on Biological Diversity
https://openalex.org/W2079036862,Sustainability
https://openalex.org/W2079036862,Value (mathematics)
https://openalex.org/W2079036862,Natural resource
https://openalex.org/W2079036862,Convention
https://openalex.org/W2079036862,Sustainable development
https://openalex.org/W2079036862,Ecosystem services
https://openalex.org/W2079036862,Environmental resource management
https://openalex.org/W2079036862,Environmental ethics
https://openalex.org/W2079247362,Sociology
https://openalex.org/W2079247362,Constructivism (international relations)
https://openalex.org/W2079247362,Social constructivism
https://openalex.org/W2079247362,Epistemology
https://openalex.org/W2079247362,Theme (computing)
https://openalex.org/W2079247362,Orientation (vector space)
https://openalex.org/W2079247362,Social change
https://openalex.org/W2079247362,Social science
https://openalex.org/W2079247362,Climate change
https://openalex.org/W2079247362,Environmental ethics
https://openalex.org/W2080351687,Urbanization
https://openalex.org/W2080351687,Per capita
https://openalex.org/W2080351687,Population
https://openalex.org/W2080351687,Sample (material)
https://openalex.org/W2080351687,Unit (ring theory)
https://openalex.org/W2080351687,Geography
https://openalex.org/W2080351687,Environmental science
https://openalex.org/W2080351687,Economic growth
https://openalex.org/W2080351687,Economics
https://openalex.org/W2080351687,Demography
https://openalex.org/W2080458794,Ecology
https://openalex.org/W2080458794,Political ecology
https://openalex.org/W2080458794,Sociology
https://openalex.org/W2080458794,Capitalism
https://openalex.org/W2080458794,Political science
https://openalex.org/W2080458794,Biology
https://openalex.org/W2080458794,Politics
https://openalex.org/W2080534773,Sociology
https://openalex.org/W2080534773,Environmental sociology
https://openalex.org/W2080534773,Environmental ethics
https://openalex.org/W2080534773,Environmental change
https://openalex.org/W2080534773,Social science
https://openalex.org/W2080534773,Subject (documents)
https://openalex.org/W2080534773,Field (mathematics)
https://openalex.org/W2080534773,Environmental studies
https://openalex.org/W2080534773,Political science
https://openalex.org/W2080534773,Ecology
https://openalex.org/W2081173485,Urban metabolism
https://openalex.org/W2081173485,Urban ecosystem
https://openalex.org/W2081173485,Scope (computer science)
https://openalex.org/W2081173485,Ecosystem
https://openalex.org/W2081173485,Globe
https://openalex.org/W2081173485,Urban planning
https://openalex.org/W2081173485,Biomass (ecology)
https://openalex.org/W2081173485,Ecology
https://openalex.org/W2081173485,Environmental science
https://openalex.org/W2081173485,Process (computing)
https://openalex.org/W2081192455,Surprise
https://openalex.org/W2081192455,Negotiation
https://openalex.org/W2081192455,Context (archaeology)
https://openalex.org/W2081192455,Resource (disambiguation)
https://openalex.org/W2081192455,Climate change
https://openalex.org/W2081192455,China
https://openalex.org/W2081192455,Developing country
https://openalex.org/W2081192455,Emerging markets
https://openalex.org/W2081192455,Business
https://openalex.org/W2081192455,Development economics
https://openalex.org/W2081265676,Geopolitics
https://openalex.org/W2081265676,Environmental justice
https://openalex.org/W2081265676,Capitalism
https://openalex.org/W2081265676,Injustice
https://openalex.org/W2081265676,Politics
https://openalex.org/W2081265676,Environmental sociology
https://openalex.org/W2081265676,Political economy
https://openalex.org/W2081265676,State (computer science)
https://openalex.org/W2081265676,Environmentalism
https://openalex.org/W2081265676,Political science
https://openalex.org/W2081421160,Militarization
https://openalex.org/W2081421160,Wildlife
https://openalex.org/W2081421160,Militarism
https://openalex.org/W2081421160,Wildlife conservation
https://openalex.org/W2081421160,Wildlife refuge
https://openalex.org/W2081421160,Biodiversity
https://openalex.org/W2081421160,Political science
https://openalex.org/W2081421160,Serendipity
https://openalex.org/W2081421160,Geography
https://openalex.org/W2081421160,Environmental resource management
https://openalex.org/W2081716849,Modernization theory
https://openalex.org/W2081716849,Core (optical fiber)
https://openalex.org/W2081716849,Management science
https://openalex.org/W2081716849,Sociology
https://openalex.org/W2081716849,Ecological modernization
https://openalex.org/W2081716849,Limit (mathematics)
https://openalex.org/W2081716849,Epistemology
https://openalex.org/W2081716849,Ecology
https://openalex.org/W2081716849,Computer science
https://openalex.org/W2081716849,Economics
https://openalex.org/W2082308838,Stream restoration
https://openalex.org/W2082308838,Generative grammar
https://openalex.org/W2082308838,Grassroots
https://openalex.org/W2082308838,Environmental restoration
https://openalex.org/W2082308838,Restoration ecology
https://openalex.org/W2082308838,Field (mathematics)
https://openalex.org/W2082308838,Constraint (computer-aided design)
https://openalex.org/W2082308838,Clean Water Act
https://openalex.org/W2082308838,Sociology
https://openalex.org/W2082308838,Law and economics
https://openalex.org/W2082453834,Frontier
https://openalex.org/W2082453834,Politics
https://openalex.org/W2082453834,Sea level rise
https://openalex.org/W2082453834,Climate change
https://openalex.org/W2082453834,Threatened species
https://openalex.org/W2082453834,Political science
https://openalex.org/W2082453834,Nile delta
https://openalex.org/W2082453834,Delta
https://openalex.org/W2082453834,Sea level
https://openalex.org/W2082453834,Capital (architecture)
https://openalex.org/W2082947055,Supply chain
https://openalex.org/W2082947055,Business
https://openalex.org/W2082947055,Sustainability
https://openalex.org/W2082947055,Popularity
https://openalex.org/W2082947055,Database
https://openalex.org/W2082947055,Environmental economics
https://openalex.org/W2082947055,Marketing
https://openalex.org/W2082947055,Economics
https://openalex.org/W2082947055,Computer science
https://openalex.org/W2082947055,Political science
https://openalex.org/W2083494441,Equity (law)
https://openalex.org/W2083494441,Sustainability
https://openalex.org/W2083494441,Public economics
https://openalex.org/W2083494441,Social equality
https://openalex.org/W2083494441,Intergenerational equity
https://openalex.org/W2083494441,Economics
https://openalex.org/W2083494441,Natural resource
https://openalex.org/W2083494441,Environmental justice
https://openalex.org/W2083494441,Business
https://openalex.org/W2083494441,Economic growth
https://openalex.org/W2084161521,Accounting
https://openalex.org/W2084161521,Carbon accounting
https://openalex.org/W2084161521,Business
https://openalex.org/W2084161521,Political science
https://openalex.org/W2084161521,Greenhouse gas
https://openalex.org/W2084161521,Ecology
https://openalex.org/W2084261402,Sustainability
https://openalex.org/W2084261402,Perspective (graphical)
https://openalex.org/W2084261402,Analogy
https://openalex.org/W2084261402,Coevolution
https://openalex.org/W2084261402,Sociology
https://openalex.org/W2084261402,Interpretation (philosophy)
https://openalex.org/W2084261402,Epistemology
https://openalex.org/W2084261402,Altruism (biology)
https://openalex.org/W2084261402,Action (physics)
https://openalex.org/W2084261402,Memetics
https://openalex.org/W2085499554,Relevance (law)
https://openalex.org/W2085499554,Context (archaeology)
https://openalex.org/W2085499554,Perspective (graphical)
https://openalex.org/W2085499554,Developing country
https://openalex.org/W2085499554,Soil conservation
https://openalex.org/W2085499554,Affect (linguistics)
https://openalex.org/W2085499554,Business
https://openalex.org/W2085499554,Innovation diffusion
https://openalex.org/W2085499554,Nature Conservation
https://openalex.org/W2085499554,Environmental resource management
https://openalex.org/W2085814276,Emissions trading
https://openalex.org/W2085814276,Modernization theory
https://openalex.org/W2085814276,Ecological modernization
https://openalex.org/W2085814276,Scheme (mathematics)
https://openalex.org/W2085814276,Natural resource economics
https://openalex.org/W2085814276,Economics
https://openalex.org/W2085814276,Climate change
https://openalex.org/W2085814276,Business
https://openalex.org/W2085814276,Environmental science
https://openalex.org/W2085814276,Ecology
https://openalex.org/W2085946777,Politics
https://openalex.org/W2085946777,State (computer science)
https://openalex.org/W2085946777,Political science
https://openalex.org/W2085946777,Environmental ethics
https://openalex.org/W2085946777,Positive economics
https://openalex.org/W2085946777,Epistemology
https://openalex.org/W2085946777,Law and economics
https://openalex.org/W2085946777,Neoclassical economics
https://openalex.org/W2085946777,Sociology
https://openalex.org/W2085946777,Social science
https://openalex.org/W2086062903,Modernization theory
https://openalex.org/W2086062903,Ecological modernization
https://openalex.org/W2086062903,Sustainability
https://openalex.org/W2086062903,Environmental sociology
https://openalex.org/W2086062903,Modernity
https://openalex.org/W2086062903,Production (economics)
https://openalex.org/W2086062903,Political science
https://openalex.org/W2086062903,Environmental ethics
https://openalex.org/W2086062903,Sociology
https://openalex.org/W2086062903,Economics
https://openalex.org/W2086670968,Modernization theory
https://openalex.org/W2086670968,Ecological modernization
https://openalex.org/W2086670968,Politics
https://openalex.org/W2086670968,Environmental policy
https://openalex.org/W2086670968,Work (physics)
https://openalex.org/W2086670968,Process (computing)
https://openalex.org/W2086670968,Political science
https://openalex.org/W2086670968,Ecology
https://openalex.org/W2086670968,Environmental planning
https://openalex.org/W2086670968,Geography
https://openalex.org/W2086798012,Citation
https://openalex.org/W2086798012,Library science
https://openalex.org/W2086798012,Psychology
https://openalex.org/W2086798012,Sociology
https://openalex.org/W2086798012,Computer science
https://openalex.org/W2086977164,Per capita
https://openalex.org/W2086977164,Geopolitics
https://openalex.org/W2086977164,Climate change
https://openalex.org/W2086977164,Greenhouse gas
https://openalex.org/W2086977164,Corporate governance
https://openalex.org/W2086977164,Divergence (linguistics)
https://openalex.org/W2086977164,Variety (cybernetics)
https://openalex.org/W2086977164,Population
https://openalex.org/W2086977164,Economics
https://openalex.org/W2086977164,Political science
https://openalex.org/W2087319732,Sustainability
https://openalex.org/W2087319732,Sustainable development
https://openalex.org/W2087319732,Natural resource
https://openalex.org/W2087319732,Energy consumption
https://openalex.org/W2087319732,Human development (humanity)
https://openalex.org/W2087319732,Consumption (sociology)
https://openalex.org/W2087319732,Economics
https://openalex.org/W2087319732,Natural resource economics
https://openalex.org/W2087319732,Energy intensity
https://openalex.org/W2087319732,Non-renewable resource
https://openalex.org/W2087353257,Outreach
https://openalex.org/W2087353257,Sustainable development
https://openalex.org/W2087353257,Politics
https://openalex.org/W2087353257,Political science
https://openalex.org/W2087353257,Citizen journalism
https://openalex.org/W2087353257,Danish
https://openalex.org/W2087353257,Modernization theory
https://openalex.org/W2087353257,Public administration
https://openalex.org/W2087353257,Ecological modernization
https://openalex.org/W2087353257,Sustainable community
https://openalex.org/W2087385946,Globalization
https://openalex.org/W2087385946,Welfare economics
https://openalex.org/W2087385946,Kyoto Protocol
https://openalex.org/W2087385946,Climate change
https://openalex.org/W2087385946,Context (archaeology)
https://openalex.org/W2087385946,Political science
https://openalex.org/W2087385946,Economy
https://openalex.org/W2087385946,Natural resource
https://openalex.org/W2087385946,Geography
https://openalex.org/W2087385946,Natural resource economics
https://openalex.org/W2087574958,Legitimation
https://openalex.org/W2087574958,Politics
https://openalex.org/W2087574958,Context (archaeology)
https://openalex.org/W2087574958,Performative utterance
https://openalex.org/W2087574958,Political science
https://openalex.org/W2087574958,Work (physics)
https://openalex.org/W2087574958,Construct (python library)
